,rank,title,budget,IMDB_id,revenue,domesticRevenue,percentage,foreign,percentage2,bo_year
30,31,Starsky  Hutch,60000000,tt0335438,170268750,88237754,51.8,82030996,48.2,2004
31,32,Shall We Dance,50000000,tt0358135,170128460,57890460,34,112238000,66,2004
32,33,Dodgeball A True Underdog Story,20000000,tt0364725,168423227,114326736,67.9,54096491,32.1,2004
33,34,Alexander,155000000,tt0346491,167298192,34297191,20.5,133001001,79.5,2004
34,35,The Phantom of the Opera,70000000,tt0293508,154648887,51268815,33.2,103380072,66.8,2004
35,36,Kill Bill Vol. 2,30000000,tt0378194,154116796,66208183,43,87908613,57,2004
36,37,Home on the Range,110000000,tt0299172,145358062,50030461,34.4,95327601,65.6,2004
37,38,The SpongeBob SquarePants Movie,30000000,tt0345950,140192993,85417988,60.9,54775005,39.1,2004
38,39,The Princess Diaries 2 Royal Engagement,40000000,tt0368933,134734481,95170481,70.6,39564000,29.4,2004
39,40,Blade Trinity,65000000,tt0359013,131883935,52411906,39.7,79472029,60.3,2004
40,41,Man on Fire,70000000,tt0328107,130834852,77911774,59.5,52923078,40.5,2004
41,42,Mean Girls,17000000,tt0377092,130125829,86058055,66.1,44067774,33.9,2004
42,43,Resident Evil Apocalypse,45000000,tt0318627,129342769,51201453,39.6,78141316,60.4,2004
43,44,Ray,40000000,tt0350258,123971376,75331600,60.8,48639776,39.2,2004
44,45,The Notebook,29000000,tt0332280,117812623,81001787,68.8,36810836,31.2,2004
45,46,The Forgotten,42000000,tt0356618,117592831,67133509,57.1,50459322,42.9,2004
46,47,Finding Neverland,25000000,tt0308644,116650613,51680613,44.3,64970000,55.7,2004
47,48,The Chronicles of Riddick,105000000,tt0296572,115900534,57761012,49.8,58139522,50.2,2004
48,49,Closer,27000000,tt0376541,115505027,33987757,29.4,81517270,70.6,2004
49,50,White Chicks,37000000,tt0381707,113086475,70831760,62.6,42254715,37.4,2004
50,51,Sideways,16000000,tt0375063,109706931,71503593,65.2,38203338,34.8,2004
51,52,Hidalgo,100000000,tt0317648,108040622,67303450,62.3,40737172,37.7,2004
52,53,The Stepford Wives,90000000,tt0327162,103370127,59484742,57.5,43885385,42.5,2004
53,54,Saw,1200000,tt0387564,103096345,55185045,53.5,47911300,46.5,2004
54,55,Dawn of the Dead,26000000,tt0363547,102278712,59020957,57.7,43257755,42.3,2004
55,56,Kung Fu Hustle,20000000,tt0373074,100912445,17108591,17,83803854,83,2004
56,57,Ladder 49,0,tt0349710,100572044,74541707,74.1,26030337,25.9,2004
57,58,Hellboy,66000000,tt0167190,99318987,59623958,60,39695029,40,2004
58,59,The Butterfly Effect,13000000,tt0289879,96693417,57938693,59.9,38754724,40.1,2004
59,60,Christmas with the Kranks,60000000,tt0388419,96572480,73780539,76.4,22791941,23.6,2004
60,61,13 Going on 30,37000000,tt0337563,96455697,57231747,59.3,39223950,40.7,2004
61,62,The Manchurian Candidate,80000000,tt0368008,96105910,65955630,68.6,30150280,31.4,2004
62,63,Secret Window,40000000,tt0363988,92913171,48022900,51.7,44890271,48.3,2004
63,64,House of Flying Daggers,0,tt0385004,92863945,11050094,11.9,81813851,88.1,2004
64,65,Downfall,0,tt0363163,92181574,5509040,6,86672534,94,2004
65,66,Anchorman The Legend of Ron Burgundy,26000000,tt0357413,90649730,85288303,94.1,5361427,5.9,2004
66,67,Catwoman,100000000,tt0327554,82102379,40202379,49,41900000,51,2004
67,68,The Chorus,0,tt0372824,82032134,2087128,2.5,79945006,97.5,2004
68,69,Exorcist The Beginning,80000000,tt0204313,78110021,41821986,53.5,36288035,46.5,2004
69,70,The Ladykillers,35000000,tt0335245,76665191,39799191,51.9,36866000,48.1,2004
70,71,TRaumschiff Surprise - Periode 1,0,tt0349047,76341401,-,-,76341401,100,2004
71,72,Tae Guk Gi The Brotherhood of War,0,tt0386064,76287982,1111061,1.5,75176921,98.5,2004
72,73,Eternal Sunshine of the Spotless Mind,20000000,tt0338013,74036715,34400301,46.5,39636414,53.5,2004
73,74,Crying Out Love in the Center of the World,0,tt0424430,73611055,-,-,73611055,100,2004
74,75,Without a Paddle,19000000,tt0364751,73029190,58169327,79.7,14859863,20.3,2004
75,76,Around the World in 80 Days,110000000,tt0327437,72178895,24008137,33.3,48170758,66.7,2004
76,77,Anacondas The Hunt for the Blood Orchid,20000000,tt0366174,70992898,32238923,45.4,38753975,54.6,2004
77,78,Taxi 2004 Re-release,0,tt0316732,70778329,36611066,51.7,34167263,48.3,2004
78,79,A Cinderella Story,19000000,tt0356470,70067909,51438175,73.4,18629734,26.6,2004
79,80,A Very Long Engagement,56600000,tt0344510,69424389,6524389,9.4,62900000,90.6,2004
80,81,Barbershop 2 Back in Business,30000000,tt0337579,65991448,65111277,98.7,880171,1.3,2004
81,82,Taking Lives,45000000,tt0364045,65470529,32682342,49.9,32788187,50.1,2004
82,83,Miracle,0,tt0349825,64445708,64378093,99.9,67615,0.1,2004
83,84,After the Sunset,60000000,tt0367479,62657868,28331233,45.2,34326635,54.8,2004
84,85,Two Brothers,0,tt0338512,62172050,19176754,30.8,42995296,69.2,2004
85,86,Friday Night Lights,30000000,tt0390022,61950770,61255921,98.9,694849,1.1,2004
86,87,In Good Company,0,tt0385267,61315215,45806659,74.7,15508556,25.3,2004
87,88,Sky Captain and the World of Tomorrow,70000000,tt0346156,57947036,37762677,65.2,20184359,34.8,2004
88,89,Cellular,25000000,tt0337921,57678321,32003620,55.5,25674701,44.5,2004
89,90,The Motorcycle Diaries,0,tt0318462,57663224,16781387,29.1,40881837,70.9,2004
90,91,Seven Dwarves,0,tt0382295,57410311,-,-,57410311,100,2004
91,92,Walking Tall,46000000,tt0351977,57223890,46437717,81.2,10786173,18.8,2004
92,93,Spanglish,80000000,tt0371246,55470154,42726869,77,12743285,23,2004
93,94,The Punisher,33000000,tt0330793,54700105,33810189,61.8,20889916,38.2,2004
94,95,Open Water,500000,tt0374102,54683487,30610863,56,24072624,44,2004
95,96,Team America World Police,32000000,tt0372588,50826898,32786074,64.5,18040824,35.5,2004
96,97,You Got Served,8000000,tt0365957,50576805,40363810,79.8,10212995,20.2,2004
97,98,Raising Helen,0,tt0350028,49718611,37486512,75.4,12232099,24.6,2004
98,99,Fat Albert,0,tt0396592,48551322,48116322,99.1,435000,0.9,2004
99,100,Be with You,0,tt0442268,46616207,-,-,46616207,100,2004
100,101,Napoleon Dynamite,400000,tt0374900,46118097,44540956,96.6,1577141,3.4,2004
101,102,The Sea Inside,0,tt0369702,43685449,2104923,4.8,41580526,95.2,2004
102,103,Wimbledon,31000000,tt0360201,41682237,17001133,40.8,24681104,59.2,2004
103,104,Twisted,50000000,tt0315297,40954603,25198598,61.5,15756005,38.5,2004
104,105,Bad Education,5000000,tt0275491,40350837,5211842,12.9,35138995,87.1,2004
105,106,Crimson Rivers 2 Angels of the Apocalypse,0,tt0337103,40152148,152148,0.4,40000000,99.6,2004
106,107,The Prince and Me,22000000,tt0337697,37666766,28176497,74.8,9490269,25.2,2004
107,108,Garden State,2500000,tt0333766,35825316,26782316,74.8,9043000,25.2,2004
108,109,Jersey Girl,35000000,tt0300051,35492921,25268157,71.2,10224764,28.8,2004
109,110,Alfie,60000000,tt0375173,35060882,13399812,38.2,21661070,61.8,2004
110,111,Flight of the Phoenix,45000000,tt0377062,35021497,21009180,60,14012317,40,2004
111,112,The Life Aquatic with Steve Zissou,50000000,tt0362270,34808403,24020403,69,10788000,31,2004
112,113,Pokmon the Movie Destiny Deoxys,0,tt0435286,34337258,-,-,34337258,100,2004
113,114,Hotel Rwanda,0,tt0395169,33882243,23530892,69.4,10351351,30.6,2004
114,115,Confessions of a Teenage Drama Queen,0,tt0361467,33251890,29331068,88.2,3920822,11.8,2004
115,116,Night Watch,0,tt0403358,32396890,-,-,32396890,100,2004
116,117,Johnson Family Vacation,12000000,tt0359517,31326183,31203964,99.6,122219,0.4,2004
117,118,The Girl Next Door,0,tt0265208,30381722,14589444,48,15792278,52,2004
118,119,Godsend,25000000,tt0335121,30120671,14379751,47.7,15740920,52.3,2004
119,120,Shaun of the Dead,0,tt0365748,30076102,13542874,45,16533228,55,2004
120,121,Yu-Gi-Oh The Movie - Pyramid of Light,0,tt0403703,29144802,19765868,67.8,9378934,32.2,2004
121,122,Agent Cody Banks 2 Destination London,26000000,tt0358349,28818995,23630159,82,5188836,18,2004
122,123,Thunderbirds,57000000,tt0167456,28283637,6880917,24.3,21402720,75.7,2004
123,124,Dirty Dancing Havana Nights,25000000,tt0338096,27685016,14161590,51.2,13523426,48.8,2004
124,125,Ella Enchanted,31000000,tt0327679,27388767,22918387,83.7,4470380,16.3,2004
125,126,Doraemon Nobita in the Wan-Nyan Spacetime Odyssey,0,tt1147516,26663978,-,-,26663978,100,2004
126,127,The Whole Ten Yards,40000000,tt0327247,26170671,16328471,62.4,9842200,37.6,2004
127,128,The Alamo,107000000,tt0318974,25819961,22414961,86.8,3405000,13.2,2004
128,129,Seed of Chucky,12000000,tt0387575,24829644,17083732,68.8,7745912,31.2,2004
129,130,Bride  Prejudice,7000000,tt0361411,24716440,6605592,26.7,18110848,73.3,2004
130,131,Podium,0,tt0354836,24511116,-,-,24511116,100,2004
131,132,Harold  Kumar Go to White Castle,9000000,tt0366551,23936908,18250550,76.2,5686358,23.8,2004
132,133,Birth,20000000,tt0337876,23925492,5095038,21.3,18830454,78.7,2004
133,134,Christmas in Love,0,tt0418599,22668087,-,-,22668087,100,2004
134,135,Detective Conan Magician of the Silver Sky,0,tt1133559,22618511,-,-,22618511,100,2004
135,136,EuroTrip,25000000,tt0356150,22605153,17771387,78.6,4833766,21.4,2004
136,137,Quill The Life of a Guide Dog,0,tt0400761,22298559,-,-,22298559,100,2004
137,138,NASCAR The IMAX Experience,0,tt0353774,22248831,21583831,97,665000,3,2004
138,139,Little Black Book,35000000,tt0361841,22035509,20698668,93.9,1336841,6.1,2004
139,140,Do You Know Claudia,0,tt0418259,21852972,-,-,21852972,100,2004
140,141,Mr. 3000,0,tt0339412,21839377,21811187,99.9,28190,0.1,2004
141,142,Wicker Park,0,tt0324554,21568818,13001257,60.3,8567561,39.7,2004
142,143,Win a Date with Tad Hamilton,22000000,tt0335559,21513434,17071962,79.4,4441472,20.6,2004
143,144,The Merchant of Venice,30000000,tt0379889,21417725,3765585,17.6,17652140,82.4,2004
144,145,New York Minute,30000000,tt0363282,21289826,14071441,66.1,7218385,33.9,2004
145,146,Mindhunters,0,tt0297284,21148829,4480744,21.2,16668085,78.8,2004
146,147,G.O.R.A.,0,tt0384116,20839049,-,-,20839049,100,2004
147,148,Super Size Me,65000,tt0390521,20645757,11536423,55.9,9109334,44.1,2004
148,149,The 11 Commandments,0,tt0386695,20537839,-,-,20537839,100,2004
149,150,Ladies in Lavender,0,tt0377084,20377075,6765081,33.2,13611994,66.8,2004
150,151,Melinda and Melinda,0,tt0378947,20129327,3826280,19,16303047,81,2004
151,152,I Heart Huckabees,20000000,tt0356721,20072172,12785432,63.7,7286740,36.3,2004
152,153,2046,12000000,tt0212712,19470239,1444588,7.4,18025651,92.6,2004
153,154,Vanity Fair,23000000,tt0241025,19463185,16136476,82.9,3326709,17.1,2004
154,155,Windstruck,0,tt0409072,19225992,-,-,19225992,100,2004
155,156,The Corsican File,0,tt0380349,18922216,-,-,18922216,100,2004
156,157,Swing Girls,0,tt0435434,18758613,-,-,18758613,100,2004
157,158,Look at Me,0,tt0374583,18729751,1737308,9.3,16992443,90.7,2004
158,159,De-Lovely,15000000,tt0352277,18611951,13456633,72.3,5155318,27.7,2004
159,160,My Babys Daddy,12000000,tt0332712,18490423,17669317,95.6,821106,4.4,2004
160,161,Quai des illusions,0,tt0160725,18291248,-,-,18291248,100,2004
161,162,Kinsey,11000000,tt0362269,17050017,10254979,60.1,6795038,39.9,2004
162,163,Catch That Kid,12000000,tt0337917,16951702,16703799,98.5,247903,1.5,2004
163,164,Paparazzi,0,tt0338325,16796512,15714234,93.6,1082278,6.4,2004
164,165,One Missed Call,0,tt0366292,16367880,-,-,16367880,100,2004
165,166,Nin x Nin Ninja Hattori-kun the Movie,0,tt0452826,16351134,-,-,16351134,100,2004
166,167,What the  Do We Know,0,tt0399877,15998178,10942306,68.4,5055872,31.6,2004
167,168,Before Sunset,2700000,tt0381681,15849759,5820649,36.7,10029110,63.3,2004
168,169,Lucky Luke and the Daltons,0,tt0368668,15823762,-,-,15823762,100,2004
169,170,Surviving Christmas,0,tt0252028,15125687,11663156,77.1,3462531,22.9,2004
170,171,The Last Trapper,0,tt0395514,14905929,-,-,14905929,100,2004
171,172,Raise Your Voice,15000000,tt0361696,14867514,10411980,70,4455534,30,2004
172,173,Soul Plane,16000000,tt0367085,14821824,14190750,95.7,631074,4.3,2004
173,174,Half a Confession,0,tt0442256,14638660,-,-,14638660,100,2004
174,175,Welcome to Mooseport,30000000,tt0361925,14615099,14470947,99,144152,1,2004
175,176,Envy,40000000,tt0326856,14494036,13562325,93.6,931711,6.4,2004
176,177,Being Julia,0,tt0340012,14339171,7739049,54,6600122,46,2004
177,178,Vizontele Tuuba,0,tt0399854,13954476,-,-,13954476,100,2004
178,179,French Spies,0,tt0374627,13844465,-,-,13844465,100,2004
179,180,Der Wixxer,0,tt0313021,13607165,-,-,13607165,100,2004
180,181,One Piece The Cursed Holy Sword,0,tt1010435,13422333,-,-,13422333,100,2004
181,182,Umizaru,0,tt0426275,13361623,-,-,13361623,100,2004
182,183,RRRrrrr,0,tt0357111,13315054,54361,0.4,13260693,99.6,2004
183,184,Vera Drake,0,tt0383694,13267869,3775283,28.5,9492586,71.5,2004
184,185,Mariages,0,tt0388242,12991310,-,-,12991310,100,2004
185,186,Maria Full of Grace,0,tt0390221,12594630,6529624,51.8,6065006,48.2,2004
186,187,Breakin All the Rules,10000000,tt0349169,12544254,12264319,97.8,279935,2.2,2004
187,188,The Clearing,0,tt0331952,12520799,5763875,46,6756924,54,2004
188,189,Casshern,0,tt0405821,12353768,-,-,12353768,100,2004
189,190,Chasing Liberty,23000000,tt0360139,12313323,12195626,99,117697,1,2004
190,191,Dont Move,0,tt0330702,12071007,337265,2.8,11733742,97.2,2004
191,192,Kureyon Shin-chan 2004 Re-release,0,tt0245612,12066375,-,-,12066375,100,2004
192,193,The Cookout,0,tt0380277,12009070,11814019,98.4,195051,1.6,2004
193,194,Layer Cake,0,tt0375912,11850214,2339957,19.7,9510257,80.3,2004
194,195,Suspect Zero,27000000,tt0324127,11416075,8725813,76.4,2690262,23.6,2004
195,196,Connie and Carla,27000000,tt0345074,11341016,8085771,71.3,3255245,28.7,2004
196,197,Naruto the Movie Ninja Clash in the Land of Snow,0,tt0476680,11141307,-,-,11141307,100,2004
197,198,Head-On,0,tt0347048,11030861,435395,3.9,10595466,96.1,2004
198,199,District B13,0,tt0414852,10976892,1200216,10.9,9776676,89.1,2004
199,200,The Perfect Score,0,tt0314498,10898337,10391003,95.3,507334,4.7,2004
0,1,Harry Potter and the Goblet of Fire,150000000,tt0330373,895921036,290013036,32.4,605908000,67.6,2005
1,2,Star Wars Episode III - Revenge of the Sith,113000000,tt0121766,868352530,380270577,43.8,488081953,56.2,2005
2,3,The Chronicles of Narnia The Lion the Witch and the Wardrobe,180000000,tt0363771,745013115,291710957,39.2,453302158,60.8,2005
3,4,War of the Worlds,132000000,tt0407304,603873119,234280354,38.8,369592765,61.2,2005
4,5,King Kong,207000000,tt0360717,556906378,218080025,39.2,338826353,60.8,2005
5,6,Madagascar,0,tt0351283,542063846,193595521,35.7,348468325,64.3,2005
6,7,Mr.  Mrs. Smith,110000000,tt0356910,487287646,186336279,38.2,300951367,61.8,2005
7,8,Charlie and the Chocolate Factory,150000000,tt0367594,474968763,206459076,43.5,268509687,56.5,2005
8,9,Batman Begins,150000000,tt0372784,371853783,205343774,55.2,166510009,44.8,2005
9,10,Hitch,70000000,tt0386588,371594210,179495555,48.3,192098655,51.7,2005
10,11,Fantastic Four,100000000,tt0120667,333535934,154696080,46.4,178839854,53.6,2005
11,12,Chicken Little,150000000,tt0371606,314432837,135386665,43.1,179046172,56.9,2005
12,13,Wedding Crashers,40000000,tt0396269,288467645,209255921,72.5,79211724,27.5,2005
13,14,Robots,75000000,tt0358082,262511490,128200012,48.8,134311478,51.2,2005
14,15,Constantine,100000000,tt0360486,230884728,75976178,32.9,154908550,67.1,2005
15,16,Flightplan,0,tt0408790,223387299,89707299,40.2,133680000,59.8,2005
16,17,Kingdom of Heaven,130000000,tt0320661,218122627,47398413,21.7,170724214,78.3,2005
17,18,Fun with Dick and Jane,100000000,tt0369441,204681899,110332737,53.9,94349162,46.1,2005
18,19,The Pacifier,56000000,tt0395699,198636868,113086868,56.9,85550000,43.1,2005
19,20,The Curse of the Were-Rabbit,30000000,tt0312004,194111171,56110897,28.9,138000274,71.1,2005
20,21,The Longest Yard,82000000,tt0398165,191466556,158119460,82.6,33347096,17.4,2005
21,22,Walk the Line,28000000,tt0358273,186797986,119519402,64,67278584,36,2005
22,23,Brokeback Mountain,14000000,tt0388795,178062759,83043761,46.6,95018998,53.4,2005
23,24,The 40-Year-Old Virgin,26000000,tt0405422,177378645,109449237,61.7,67929408,38.3,2005
24,25,The Ring Two,0,tt0377109,163995949,76231249,46.5,87764700,53.5,2005
25,26,The Island,126000000,tt0399201,162949164,35818913,22,127130251,78,2005
26,27,The Interpreter,80000000,tt0373926,162944923,72708161,44.6,90236762,55.4,2005
27,28,Memoirs of a Geisha,85000000,tt0397535,162242962,57490508,35.4,104752454,64.6,2005
28,29,Sin City,40000000,tt0401792,158733820,74103820,46.7,84630000,53.3,2005
29,30,Monster-in-Law,43000000,tt0369735,155457327,82931301,53.3,72526026,46.7,2005
30,31,Saw II,4000000,tt0432348,147748505,87039965,58.9,60708540,41.1,2005
31,32,The Exorcism of Emily Rose,19000000,tt0404032,145166804,75072454,51.7,70094350,48.3,2005
32,33,Herbie Fully Loaded,50000000,tt0400497,144146816,66023816,45.8,78123000,54.2,2005
33,34,The Legend of Zorro,75000000,tt0386140,142400065,46464023,32.6,95936042,67.4,2005
34,35,Bewitched,85000000,tt0374536,131426169,63313159,48.2,68113010,51.8,2005
35,36,Munich,70000000,tt0408306,130982129,47403685,36.2,83578444,63.8,2005
36,37,Cheaper by the Dozen 2,0,tt0452598,130154568,82571173,63.4,47583395,36.6,2005
37,38,March of the Penguins,0,tt0428803,127392693,77437223,60.8,49955470,39.2,2005
38,39,Nanny McPhee,25000000,tt0396752,123276807,47144110,38.2,76132697,61.8,2005
39,40,Hide and Seek,0,tt0382077,123204920,51100486,41.5,72104434,58.5,2005
40,41,Pride  Prejudice,0,tt0414387,121616555,38405088,31.6,83211467,68.4,2005
41,42,Sahara,130000000,tt0318649,119240351,68671925,57.6,50568426,42.4,2005
42,43,Corpse Bride,0,tt0121164,118090836,53359111,45.2,64731725,54.8,2005
43,44,The Dukes of Hazzard,50000000,tt0377818,111069515,80270227,72.3,30799288,27.7,2005
44,45,Hoodwinked,0,tt0443536,110013167,51386611,46.7,58626556,53.3,2005
45,46,Cinderella Man,88000000,tt0352248,108539911,61649911,56.8,46890000,43.2,2005
46,47,The Amityville Horror,19000000,tt0384806,107516369,65233369,60.7,42283000,39.3,2005
47,48,The Brothers Grimm,88000000,tt0355295,105316267,37916267,36,67400000,64,2005
48,49,The Hitchhikers Guide to the Galaxy,50000000,tt0371724,104478416,51085416,48.9,53393000,51.1,2005
49,50,Guess Who,0,tt0372237,103121466,68915888,66.8,34205578,33.2,2005
50,51,Just Like Heaven,58000000,tt0425123,102854431,48318130,47,54536301,53,2005
51,52,Miss Congeniality 2 Armed  Fabulous,0,tt0385307,101393569,48478006,47.8,52915563,52.2,2005
52,53,Crash,6500000,tt0375679,98410061,54580300,55.5,43829761,44.5,2005
53,54,Are We There Yet,32000000,tt0368578,97918663,82674398,84.4,15244265,15.6,2005
54,55,Jarhead,72000000,tt0418763,97076152,62658220,64.5,34417932,35.5,2005
55,56,Red Eye,26000000,tt0421239,96258201,57891803,60.1,38366398,39.9,2005
56,57,Be Cool,53000000,tt0377471,95763716,56046979,58.5,39716737,41.5,2005
57,58,The Skeleton Key,43000000,tt0397101,93983911,47907715,51,46076196,49,2005
58,59,Syriana,50000000,tt0365737,93974620,50824620,54.1,43150000,45.9,2005
59,60,The Family Stone,18000000,tt0356680,92884429,60062868,64.7,32821561,35.3,2005
60,61,Four Brothers,45000000,tt0430105,92374674,74494381,80.6,17880293,19.4,2005
61,62,White Noise,0,tt0375210,91196419,56386759,61.8,34809660,38.2,2005
62,63,Racing Stripes,0,tt0376105,90754475,49772522,54.8,40981953,45.2,2005
63,64,Transporter 2,32000000,tt0388482,89083229,43095856,48.4,45987373,51.6,2005
64,65,Rumor Has It...,0,tt0398375,88933562,43000262,48.4,45933300,51.6,2005
65,66,Sky High,35000000,tt0405325,86369815,63946815,74,22423000,26,2005
66,67,Match Point,15000000,tt0416320,85638656,23151529,27,62487127,73,2005
67,68,In Her Shoes,0,tt0388125,83697473,32880591,39.3,50816882,60.7,2005
68,69,The Constant Gardener,25000000,tt0387131,82466670,33579797,40.7,48886873,59.3,2005
69,70,Stealth,135000000,tt0382992,79268322,32116746,40.5,47151576,59.5,2005
70,71,Hostage,0,tt0340163,77608617,34639939,44.6,42968678,55.4,2005
71,72,Coach Carter,30000000,tt0393162,76669554,67264877,87.7,9404677,12.3,2005
